 0;240;3;58;100;100;0;4
 0;1;1;250;1017;1000
 0;2;2;250;1017;1000
 0;3;3;250;1017;1000
 0;4;4;250;1017;1000
  1; 1; 100; 100; Led;   0;  12;   -2;  998; 255;   1; NaN;   1
  1; 2; 100; 100;Snd1;   0;   1;   -1;  942;  55; 399;   0;   1
  1; 3; 100; 100;Snd2;   0;  12;   -1;  943;  55; 300;   0;   1
  1; 4; 100; 100; Acq; NaN; NaN;    0; 4000; NaN; NaN;1017;   1
  1; 5; 100; 100;Inp1; NaN; NaN; NaN;46060; NaN; NaN; NaN;   1
  1; 6; 100; 100;Inp2; NaN; NaN; NaN;46060; NaN; NaN; NaN;   1
  2; 1; 100; 100; Led;   0;  12;   -2;  998; 255;   1; NaN;   2
  2; 2; 100; 100;Snd1;   0;   2;   -1;  942;  55; 399;   0;   2
  2; 3; 100; 100;Snd2;   0;  12;   -1;  943;  55; 300;   0;   2
  2; 4; 100; 100; Acq; NaN; NaN;    0; 4000; NaN; NaN;1017;   2
  2; 5; 100; 100;Inp1; NaN; NaN; NaN;46060; NaN; NaN; NaN;   2
  2; 6; 100; 100;Inp2; NaN; NaN; NaN;46060; NaN; NaN; NaN;   2
  3; 1; 100; 100; Led;   0;  12;   -2;  998; 255;   1; NaN;   3
  3; 2; 100; 100;Snd1;   0;   3;   -1;  943;  55; 399;   0;   3
  3; 3; 100; 100;Snd2;   0;  12;   -1;  942;  55; 300;   0;   3
  3; 4; 100; 100; Acq; NaN; NaN;    0; 4000; NaN; NaN;1017;   3
  3; 5; 100; 100;Inp1; NaN; NaN; NaN;46060; NaN; NaN; NaN;   3
  3; 6; 100; 100;Inp2; NaN; NaN; NaN;46060; NaN; NaN; NaN;   3
  4; 1; 100; 100; Led;   0;  12;   -2;  998; 255;   1; NaN;   4
  4; 2; 100; 100;Snd1;   0;   4;   -1;  942;  55; 399;   0;   4
  4; 3; 100; 100;Snd2;   0;  12;   -1;  943;  55; 300;   0;   4
  4; 4; 100; 100; Acq; NaN; NaN;    0; 4000; NaN; NaN;1017;   4
  4; 5; 100; 100;Inp1; NaN; NaN; NaN;46060; NaN; NaN; NaN;   4
  4; 6; 100; 100;Inp2; NaN; NaN; NaN;46060; NaN; NaN; NaN;   4
  5; 1; 100; 100; Led;   0;  12;   -2;  998; 255;   1; NaN;   5
  5; 2; 100; 100;Snd1;   0;   5;   -1;  942;  55; 399;   0;   5
  5; 3; 100; 100;Snd2;   0;  12;   -1;  943;  55; 300;   0;   5
  5; 4; 100; 100; Acq; NaN; NaN;    0; 4000; NaN; NaN;1017;   5
  5; 5; 100; 100;Inp1; NaN; NaN; NaN;46060; NaN; NaN; NaN;   5
  5; 6; 100; 100;Inp2; NaN; NaN; NaN;46060; NaN; NaN; NaN;   5
  6; 1; 100; 100; Led;   0;  12;   -2;  998; 255;   1; NaN;   6
