 0;84;1;85;0;0;0;8
 0;1;1;250;1000;5000
 0;2;2;250;1000;5000
 0;3;3;250;1000;5000
 0;4;4;250;1000;5000
 0;5;5;250;1000;5000
 0;6;6;250;1000;5000
 0;7;7;250;1000;5000
 0;8;8;250;1000;5000
 27; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  27
 28; 1;   0;   0; Sky;   0;   1; -987;    3;  55;   1; NaN;  28
 28; 2;   0;   0;Trg0; NaN; NaN; -196;   -1; NaN; NaN;   2;  28
 28; 3;   0;   0; Sky;   4;   6;    0; 4013; 255;   1; NaN;  28
 28; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  28
 29; 1;   0;   0; Sky;   0;   1;-1381;    3;  55;   1; NaN;  29
 29; 2;   0;   0;Trg0; NaN; NaN; -189;   -1; NaN; NaN;   2;  29
 29; 3;   0;   0; Sky;   4;   7;    0; 3619; 255;   1; NaN;  29
 29; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  29
 30; 1;   0;   0; Sky;   0;   1;-1077;    2;  55;   1; NaN;  30
 30; 2;   0;   0;Trg0; NaN; NaN; -189;   -1; NaN; NaN;   2;  30
 30; 3;   0;   0; Sky;   5;   1;    0; 3923; 255;   1; NaN;  30
 30; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  30
 31; 1;   0;   0; Sky;   0;   1;-1691;    3;  55;   1; NaN;  31
 31; 2;   0;   0;Trg0; NaN; NaN; -196;   -1; NaN; NaN;   2;  31
 31; 3;   0;   0; Sky;   5;   2;    0; 3308; 255;   1; NaN;  31
 31; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  31
 32; 1;   0;   0; Sky;   0;   1;-1314;    3;  55;   1; NaN;  32
 32; 2;   0;   0;Trg0; NaN; NaN; -195;   -1; NaN; NaN;   2;  32
 32; 3;   0;   0; Sky;   5;   3;    0; 3686; 255;   1; NaN;  32
 32; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  32
 33; 1;   0;   0; Sky;   0;   1;-1398;    2;  55;   1; NaN;  33
 33; 2;   0;   0;Trg0; NaN; NaN; -177;   -1; NaN; NaN;   2;  33
 33; 3;   0;   0; Sky;   5;   4;    0; 3602; 255;   1; NaN;  33
 33; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  33
 34; 1;   0;   0; Sky;   0;   1; -924;    3;  55;   1; NaN;  34
 34; 2;   0;   0;Trg0; NaN; NaN; -196;   -1; NaN; NaN;   2;  34
 34; 3;   0;   0; Sky;   5;   5;    0; 4076; 255;   1; NaN;  34
 34; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  34
 35; 1;   0;   0; Sky;   0;   1;-1429;    3;  55;   1; NaN;  35
 35; 2;   0;   0;Trg0; NaN; NaN; -183;   -1; NaN; NaN;   2;  35
 35; 3;   0;   0; Sky;   5;   6;    0; 3571; 255;   1; NaN;  35
 35; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  35
 36; 1;   0;   0; Sky;   0;   1; -764;    2;  55;   1; NaN;  36
 36; 2;   0;   0;Trg0; NaN; NaN; -202;   -1; NaN; NaN;   2;  36
 36; 3;   0;   0; Sky;   5;   7;    0; 4236; 255;   1; NaN;  36
 36; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  36
 37; 1;   0;   0; Sky;   0;   1;-1259;    2;  55;   1; NaN;  37
 37; 2;   0;   0;Trg0; NaN; NaN; -196;   -1; NaN; NaN;   2;  37
 37; 3;   0;   0; Sky;   6;   1;    0; 3741; 255;   1; NaN;  37
 37; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  37
 38; 1;   0;   0; Sky;   0;   1; -951;    2;  55;   1; NaN;  38
 38; 2;   0;   0;Trg0; NaN; NaN; -196;   -1; NaN; NaN;   2;  38
 38; 3;   0;   0; Sky;   6;   2;    0; 4049; 255;   1; NaN;  38
 38; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  38
 39; 1;   0;   0; Sky;   0;   1; -818;    2;  55;   1; NaN;  39
 39; 2;   0;   0;Trg0; NaN; NaN; -189;   -1; NaN; NaN;   2;  39
 39; 3;   0;   0; Sky;   6;   3;    0; 4182; 255;   1; NaN;  39
 39; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  39
 40; 1;   0;   0; Sky;   0;   1; -747;    3;  55;   1; NaN;  40
 40; 2;   0;   0;Trg0; NaN; NaN; -189;   -1; NaN; NaN;   2;  40
 40; 3;   0;   0; Sky;   6;   4;    0; 4253; 255;   1; NaN;  40
 40; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  40
 41; 1;   0;   0; Sky;   0;   1;-1034;    3;  55;   1; NaN;  41
 41; 2;   0;   0;Trg0; NaN; NaN; -176;   -1; NaN; NaN;   2;  41
 41; 3;   0;   0; Sky;   6;   5;    0; 3966; 255;   1; NaN;  41
 41; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  41
 42; 1;   0;   0; Sky;   0;   1;-1334;    2;  55;   1; NaN;  42
 42; 2;   0;   0;Trg0; NaN; NaN; -240;   -1; NaN; NaN;   2;  42
 42; 3;   0;   0; Sky;   6;   6;    0; 3666; 255;   1; NaN;  42
 42; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  42
 43; 1;   0;   0; Sky;   0;   1;-1124;    3;  55;   1; NaN;  43
 43; 2;   0;   0;Trg0; NaN; NaN; -196;   -1; NaN; NaN;   2;  43
 43; 3;   0;   0; Sky;   6;   7;    0; 3876; 255;   1; NaN;  43
 43; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  43
 44; 1;   0;   0; Sky;   0;   1;-1745;    3;  55;   1; NaN;  44
 44; 2;   0;   0;Trg0; NaN; NaN; -183;   -1; NaN; NaN;   2;  44
 44; 3;   0;   0; Sky;   7;   1;    0; 3255; 255;   1; NaN;  44
 44; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  44
 45; 1;   0;   0; Sky;   0;   1; -851;    3;  55;   1; NaN;  45
 45; 2;   0;   0;Trg0; NaN; NaN; -195;   -1; NaN; NaN;   2;  45
 45; 3;   0;   0; Sky;   7;   2;    0; 4149; 255;   1; NaN;  45
 45; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  45
 46; 1;   0;   0; Sky;   0;   1;-1021;    3;  55;   1; NaN;  46
 46; 2;   0;   0;Trg0; NaN; NaN; -226;   -1; NaN; NaN;   2;  46
 46; 3;   0;   0; Sky;   7;   3;    0; 3979; 255;   1; NaN;  46
 46; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  46
 47; 1;   0;   0; Sky;   0;   1;-1050;    3;  55;   1; NaN;  47
 47; 2;   0;   0;Trg0; NaN; NaN; -214;   -1; NaN; NaN;   2;  47
 47; 3;   0;   0; Sky;   7;   4;    0; 3950; 255;   1; NaN;  47
 47; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  47
 48; 1;   0;   0; Sky;   0;   1;-1007;    3;  55;   1; NaN;  48
 48; 2;   0;   0;Trg0; NaN; NaN; -202;   -1; NaN; NaN;   2;  48
 48; 3;   0;   0; Sky;   7;   5;    0; 3993; 255;   1; NaN;  48
 48; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  48
 49; 1;   0;   0; Sky;   0;   1; -955;    3;  55;   1; NaN;  49
 49; 2;   0;   0;Trg0; NaN; NaN; -183;   -1; NaN; NaN;   2;  49
 49; 3;   0;   0; Sky;   7;   6;    0; 4045; 255;   1; NaN;  49
 49; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  49
