 0;84;1;85;0;0;0;8
 0;1;1;250;1000;5000
 0;2;2;250;1000;5000
 0;3;3;250;1000;5000
 0;4;4;250;1000;5000
 0;5;5;250;1000;5000
 0;6;6;250;1000;5000
 0;7;7;250;1000;5000
 0;8;8;250;1000;5000
  1; 1;   0;   0;Snd1; -90;  12;    1;284465;   0;   0;   0;   1
  1; 2;   0;   0;Trg0; NaN; NaN;283247;283440; NaN; NaN;   2;   1
  2; 1;   0;   0; Sky;   0;   1;-3398;    2;  55;   1; NaN;   2
  2; 2;   0;   0;Trg0; NaN; NaN; -175;   -1; NaN; NaN;   2;   2
  2; 3;   0;   0; Sky;   1;   1;    0; 1602; 255;   1; NaN;   2
  2; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;   2
  3; 1;   0;   0; Sky;   0;   1;-1949;    3;  55;   1; NaN;   3
  3; 2;   0;   0;Trg0; NaN; NaN; -175;   -1; NaN; NaN;   2;   3
  3; 3;   0;   0; Sky;   1;   2;    0; 3051; 255;   1; NaN;   3
  3; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;   3
  4; 1;   0;   0; Sky;   0;   1;-1291;    3;  55;   1; NaN;   4
  4; 2;   0;   0;Trg0; NaN; NaN; -110;   -1; NaN; NaN;   2;   4
  4; 3;   0;   0; Sky;   1;   3;    0; 3709; 255;   1; NaN;   4
  4; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;   4
  5; 1;   0;   0; Sky;   0;   1;-1505;    3;  55;   1; NaN;   5
  5; 2;   0;   0;Trg0; NaN; NaN; -174;   -1; NaN; NaN;   2;   5
  5; 3;   0;   0; Sky;   1;   4;    0; 3495; 255;   1; NaN;   5
  5; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;   5
  6; 1;   0;   0; Sky;   0;   1;-2321;    3;  55;   1; NaN;   6
  6; 2;   0;   0;Trg0; NaN; NaN; -149;   -1; NaN; NaN;   2;   6
  6; 3;   0;   0; Sky;   1;   5;    0; 2679; 255;   1; NaN;   6
  6; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;   6
  7; 1;   0;   0; Sky;   0;   1;-1160;    3;  55;   1; NaN;   7
  7; 2;   0;   0;Trg0; NaN; NaN; -149;   -1; NaN; NaN;   2;   7
  7; 3;   0;   0; Sky;   1;   6;    0; 3839; 255;   1; NaN;   7
  7; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;   7
  8; 1;   0;   0; Sky;   0;   1;-1703;    3;  55;   1; NaN;   8
  8; 2;   0;   0;Trg0; NaN; NaN; -161;   -1; NaN; NaN;   2;   8
  8; 3;   0;   0; Sky;   1;   7;    0; 3297; 255;   1; NaN;   8
  8; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;   8
  9; 1;   0;   0; Sky;   0;   1;-1205;    3;  55;   1; NaN;   9
  9; 2;   0;   0;Trg0; NaN; NaN; -142;   -1; NaN; NaN;   2;   9
  9; 3;   0;   0; Sky;   2;   1;    0; 3795; 255;   1; NaN;   9
  9; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;   9
 10; 1;   0;   0; Sky;   0;   1;-2660;    3;  55;   1; NaN;  10
 10; 2;   0;   0;Trg0; NaN; NaN; -129;   -1; NaN; NaN;   2;  10
 10; 3;   0;   0; Sky;   2;   2;    0; 2340; 255;   1; NaN;  10
 10; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  10
 11; 1;   0;   0; Sky;   0;   1;-1540;    3;  55;   1; NaN;  11
 11; 2;   0;   0;Trg0; NaN; NaN; -181;   -1; NaN; NaN;   2;  11
 11; 3;   0;   0; Sky;   2;   3;    0; 3460; 255;   1; NaN;  11
 11; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  11
 12; 1;   0;   0; Sky;   0;   1;-1556;    3;  55;   1; NaN;  12
 12; 2;   0;   0;Trg0; NaN; NaN; -161;   -1; NaN; NaN;   2;  12
 12; 3;   0;   0; Sky;   2;   4;    0; 3444; 255;   1; NaN;  12
 12; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  12
 13; 1;   0;   0; Sky;   0;   1;-1129;    3;  55;   1; NaN;  13
 13; 2;   0;   0;Trg0; NaN; NaN; -136;   -1; NaN; NaN;   2;  13
 13; 3;   0;   0; Sky;   2;   5;    0; 3871; 255;   1; NaN;  13
 13; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  13
 14; 1;   0;   0; Sky;   0;   1;-1266;    3;  55;   1; NaN;  14
 14; 2;   0;   0;Trg0; NaN; NaN; -155;   -1; NaN; NaN;   2;  14
 14; 3;   0;   0; Sky;   2;   6;    0; 3734; 255;   1; NaN;  14
 14; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  14
 15; 1;   0;   0; Sky;   0;   1;-2682;    3;  55;   1; NaN;  15
 15; 2;   0;   0;Trg0; NaN; NaN; -187;   -1; NaN; NaN;   2;  15
 15; 3;   0;   0; Sky;   2;   7;    0; 2318; 255;   1; NaN;  15
 15; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  15
 16; 1;   0;   0; Sky;   0;   1;-1979;    3;  55;   1; NaN;  16
 16; 2;   0;   0;Trg0; NaN; NaN; -143;   -1; NaN; NaN;   2;  16
 16; 3;   0;   0; Sky;   3;   1;    0; 3021; 255;   1; NaN;  16
 16; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  16
 17; 1;   0;   0; Sky;   0;   1;-1305;    2;  55;   1; NaN;  17
 17; 2;   0;   0;Trg0; NaN; NaN; -175;   -1; NaN; NaN;   2;  17
 17; 3;   0;   0; Sky;   3;   2;    0; 3695; 255;   1; NaN;  17
 17; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  17
 18; 1;   0;   0; Sky;   0;   1;-1317;    2;  55;   1; NaN;  18
 18; 2;   0;   0;Trg0; NaN; NaN; -169;   -2; NaN; NaN;   2;  18
 18; 3;   0;   0; Sky;   3;   3;    0; 3683; 255;   1; NaN;  18
 18; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  18
 19; 1;   0;   0; Sky;   0;   1;-1181;    3;  55;   1; NaN;  19
 19; 2;   0;   0;Trg0; NaN; NaN; -161;   -1; NaN; NaN;   2;  19
 19; 3;   0;   0; Sky;   3;   4;    0; 3819; 255;   1; NaN;  19
 19; 4;   0;   0; Acq; NaN; NaN;    0;40000; NaN; NaN;1017;  19
